,cliente_id,entrega,devolucion,repartidor_id,mes,estacion,año,dia_mes,dia_sem,demanda_neta
38782,21,7.5,0.0,10,4,2,2024,5,5,7.5
38783,21,10.0,0.0,10,2,1,2025,12,3,10.0
38784,12,2.0,2.5,2,1,1,2023,12,4,-0.5
38785,30,4.5,0.0,6,11,4,2022,17,4,4.5
38786,8,10.0,0.0,1,8,3,2025,19,2,10.0
38787,12,3.0,0.0,1,12,1,2025,17,3,3.0
38788,33,12.0,0.0,6,4,2,2022,18,1,12.0
38789,27,1.0,0.0,2,11,4,2020,9,1,1.0
38790,23,6.5,0.0,6,11,4,2025,17,1,6.5
38791,35,5.0,0.0,8,10,4,2020,30,5,5.0
38792,21,3.0,3.5,9,12,1,2025,24,3,-0.5
38793,8,3.5,0.5,5,11,4,2023,20,1,3.0
38794,6,3.0,0.0,9,2,1,2021,23,2,3.0
38795,2,5.0,0.0,10,11,4,2022,19,6,5.0
38796,15,7.0,4.5,1,12,1,2022,22,4,2.5
38797,0,10.0,2.0,1,8,3,2023,30,3,8.0
38798,35,7.0,0.0,8,3,2,2021,24,3,7.0
38799,8,8.0,3.5,6,2,1,2026,25,3,4.5
38800,0,9.5,0.0,9,1,1,2023,10,2,9.5
38801,18,9.5,0.0,3,3,2,2021,26,5,9.5
38802,17,5.5,0.0,4,2,1,2026,13,5,5.5
38803,8,9.0,5.5,2,5,2,2022,21,6,3.5
38804,32,3.0,0.5,10,5,2,2021,6,4,2.5
38805,12,3.0,0.0,2,6,3,2022,22,3,3.0
38806,8,11.0,3.0,6,3,2,2023,7,2,8.0
38807,5,9.0,0.0,0,10,4,2023,11,3,9.0
38808,27,2.5,0.5,6,11,4,2021,23,2,2.0
38809,15,7.0,2.0,11,7,3,2021,30,5,5.0
38810,6,10.0,0.5,9,2,1,2022,10,4,9.5
38811,3,4.5,0.0,6,10,4,2022,24,1,4.5
38812,4,9.0,0.0,9,2,1,2024,21,3,9.0
38813,19,8.0,0.0,1,2,1,2021,16,2,8.0
38814,3,3.0,0.0,1,12,1,2025,12,5,3.0
38815,22,7.5,0.0,1,1,1,2021,7,4,7.5
38816,21,4.0,0.0,1,6,3,2022,7,2,4.0
38817,44,4.0,1.0,2,8,3,2020,29,6,3.0
38818,35,4.5,0.0,4,7,3,2024,26,5,4.5
38819,4,15.0,2.5,1,7,3,2024,8,1,12.5
38820,6,20.0,0.0,8,2,1,2026,10,2,20.0
38821,0,19.0,9.5,0,7,3,2025,22,2,9.5
38822,30,3.5,0.0,7,5,2,2022,26,4,3.5
38823,21,5.0,0.5,1,4,2,2023,7,5,4.5
38824,21,12.0,0.0,4,4,2,2025,5,6,12.0
38825,6,8.5,0.0,2,1,1,2026,3,6,8.5
38826,27,2.5,0.0,10,1,1,2021,30,6,2.5
38827,22,6.0,0.5,10,1,1,2026,17,6,5.5
38828,27,1.0,1.0,6,7,3,2025,24,4,0.0
38829,34,5.5,0.0,8,9,4,2022,8,4,5.5
38830,36,4.5,0.0,0,1,1,2023,23,1,4.5
38831,15,6.0,0.0,1,10,4,2022,17,1,6.0
38832,37,12.0,0.0,1,3,2,2025,15,6,12.0
38833,5,5.5,0.0,10,5,2,2024,20,1,5.5
38834,3,6.0,0.0,1,8,3,2020,14,5,6.0
38835,0,27.0,0.0,6,10,4,2022,22,6,27.0
38836,8,11.0,0.0,1,11,4,2022,12,6,11.0
38837,0,9.5,0.0,6,5,2,2023,19,5,9.5
38838,23,7.5,2.5,8,12,1,2025,30,2,5.0
38839,8,16.0,0.0,1,4,2,2024,27,6,16.0
38840,6,3.5,1.5,2,9,4,2023,16,6,2.0
38841,22,4.5,0.0,0,8,3,2021,11,3,4.5
38842,0,15.5,0.0,0,6,3,2025,6,5,15.5
38843,26,10.5,0.0,6,8,3,2020,22,6,10.5
38844,20,9.5,0.0,0,1,1,2022,18,2,9.5
38845,2,3.5,0.0,8,6,3,2023,28,3,3.5
38846,18,6.0,0.0,9,10,4,2020,21,3,6.0
38847,7,8.5,0.0,11,7,3,2024,30,2,8.5
38848,15,7.0,0.0,1,2,1,2022,24,4,7.0
38849,0,14.0,0.0,10,9,4,2025,10,3,14.0
38850,16,19.5,1.0,1,7,3,2025,23,3,18.5
38851,4,21.0,0.0,2,10,4,2024,1,2,21.0
38852,11,3.0,0.0,1,5,2,2024,6,1,3.0
38853,29,12.5,3.0,4,9,4,2025,1,1,9.5
38854,3,5.0,0.0,1,1,1,2023,12,4,5.0
38855,21,5.0,1.0,1,10,4,2023,26,4,4.0
38856,23,5.5,2.0,1,7,3,2025,7,1,3.5
38857,37,5.0,0.0,1,1,1,2026,19,1,5.0
38858,16,10.5,2.5,2,8,3,2024,27,2,8.0
38859,0,15.5,4.0,10,4,2,2024,26,5,11.5
38860,5,3.5,4.5,5,9,4,2021,4,6,-1.0
38861,1,5.5,1.0,1,7,3,2023,29,6,4.5
38862,11,2.5,1.5,6,4,2,2021,19,1,1.0
38863,35,5.0,4.0,0,7,3,2024,29,1,1.0
38864,18,12.5,0.0,10,6,3,2023,1,4,12.5
38865,23,6.0,0.0,1,8,3,2024,22,4,6.0
38866,17,5.0,0.0,1,1,1,2024,19,5,5.0
38867,18,8.5,0.5,3,1,1,2023,14,6,8.0
38868,6,10.5,4.0,9,7,3,2020,9,4,6.5
38869,16,18.0,2.0,5,7,3,2021,22,4,16.0
38870,12,3.5,0.0,9,10,4,2022,10,1,3.5
38871,9,8.0,0.0,3,12,1,2022,24,6,8.0
38872,19,6.0,0.0,9,11,4,2023,8,3,6.0
38873,23,11.5,0.0,1,4,2,2021,26,1,11.5
38874,26,3.5,0.0,8,10,4,2025,11,6,3.5
38875,35,9.5,4.0,1,6,3,2024,26,3,5.5
38876,0,20.5,0.0,0,12,1,2024,7,6,20.5
38877,8,15.0,0.0,4,2,1,2023,27,1,15.0
38878,12,4.5,0.0,1,6,3,2022,6,1,4.5
38879,15,12.0,0.0,8,12,1,2021,29,3,12.0
38880,30,4.5,0.0,1,12,1,2023,11,1,4.5
38881,8,8.5,2.0,1,1,1,2022,20,4,6.5
38882,25,5.0,0.0,4,4,2,2022,21,4,5.0
38883,19,4.0,0.0,1,12,1,2023,8,5,4.0
38884,2,1.5,0.0,1,1,1,2023,20,5,1.5
38885,19,7.5,0.0,1,3,2,2025,26,3,7.5
38886,2,2.0,0.0,1,7,3,2022,7,4,2.0
38887,38,13.0,0.0,1,12,1,2023,14,4,13.0
38888,27,4.0,0.0,10,6,3,2022,25,6,4.0
38889,5,1.0,1.5,1,8,3,2024,29,4,-0.5
38890,16,18.0,0.0,6,7,3,2025,2,3,18.0
38891,20,8.5,0.0,3,2,1,2021,15,1,8.5
38892,22,12.0,1.0,6,9,4,2021,1,3,11.0
38893,4,18.5,0.0,6,4,2,2025,21,1,18.5
38894,38,3.5,0.0,4,2,1,2024,23,5,3.5
38895,14,6.0,0.0,1,5,2,2025,21,3,6.0
38896,21,12.5,0.0,3,7,3,2022,2,6,12.5
38897,8,18.0,4.5,6,8,3,2020,21,5,13.5
38898,2,0.5,2.5,10,2,1,2024,20,2,-2.0
38899,23,6.5,0.0,6,9,4,2024,24,2,6.5
38900,6,11.0,0.0,10,6,3,2025,4,3,11.0
38901,30,4.5,0.0,1,11,4,2025,29,6,4.5
38902,22,7.5,0.0,2,4,2,2023,1,6,7.5
38903,3,5.5,0.0,1,4,2,2024,17,3,5.5
38904,2,4.0,5.0,4,4,2,2021,22,4,-1.0
38905,6,4.5,1.0,6,11,4,2021,22,1,3.5
38906,3,6.0,0.5,6,6,3,2025,27,5,5.5
38907,9,6.0,0.0,6,10,4,2022,21,5,6.0
38908,19,9.5,0.0,0,7,3,2024,12,5,9.5
38909,16,14.5,0.0,6,4,2,2024,15,1,14.5
38910,26,6.0,0.0,10,7,3,2024,11,4,6.0
38911,15,6.5,0.0,6,10,4,2021,11,1,6.5
38912,2,2.5,0.0,8,4,2,2022,2,6,2.5
38913,5,2.0,2.0,3,7,3,2021,28,3,0.0
38914,38,7.5,0.0,6,12,1,2020,12,6,7.5
38915,13,4.0,0.0,1,7,3,2025,29,2,4.0
38916,10,7.0,1.0,1,8,3,2024,13,2,6.0
38917,27,2.0,0.0,6,10,4,2022,8,6,2.0
38918,8,11.5,0.0,1,10,4,2023,12,4,11.5
38919,1,4.5,0.0,10,11,4,2021,25,4,4.5
38920,8,8.0,0.0,3,7,3,2020,6,1,8.0
38921,24,6.5,0.0,8,9,4,2022,21,3,6.5
38922,3,4.5,0.0,0,2,1,2021,10,3,4.5
38923,0,17.5,0.0,6,1,1,2023,30,1,17.5
38924,15,4.5,0.0,0,3,2,2023,22,3,4.5
38925,15,10.0,0.0,6,11,4,2020,16,1,10.0
38926,6,3.0,0.0,6,8,3,2025,23,6,3.0
38927,21,10.5,0.0,4,2,1,2026,20,5,10.5
38928,8,12.0,0.0,6,5,2,2023,4,4,12.0
38929,3,4.5,0.0,9,8,3,2022,10,3,4.5
38930,10,4.0,0.0,1,3,2,2024,19,2,4.0
38931,32,8.0,0.0,1,1,1,2022,8,6,8.0
38932,21,13.5,0.5,6,5,2,2023,13,6,13.0
38933,23,9.0,0.0,1,4,2,2022,5,2,9.0
38934,4,17.0,0.0,10,11,4,2021,13,6,17.0
38935,21,12.0,0.0,10,10,4,2022,22,6,12.0
38936,30,3.5,0.0,1,7,3,2025,4,5,3.5
38937,23,7.0,0.0,1,1,1,2024,26,5,7.0
38938,0,11.5,1.5,6,7,3,2025,16,3,10.0
38939,8,9.5,0.0,1,4,2,2023,28,5,9.5
38940,13,9.0,0.0,9,11,4,2024,7,4,9.0
38941,0,16.0,0.5,6,8,3,2025,15,5,15.5
38942,26,2.0,0.5,1,10,4,2021,15,5,1.5
38943,35,4.0,6.0,4,2,1,2023,28,2,-2.0
38944,6,5.0,0.0,6,7,3,2020,11,6,5.0
38945,23,8.0,2.0,1,6,3,2024,28,5,6.0
38946,10,8.0,0.0,1,12,1,2025,23,2,8.0
38947,1,3.5,5.0,3,10,4,2023,10,2,-1.5
38948,26,7.5,0.5,1,2,1,2025,27,4,7.0
38949,21,3.0,0.0,1,1,1,2023,2,1,3.0
38950,8,11.0,3.0,3,2,1,2026,18,3,8.0
38951,22,12.0,0.0,10,8,3,2023,3,4,12.0
38952,6,6.0,0.0,6,11,4,2025,29,6,6.0
38953,3,6.5,0.0,8,6,3,2024,21,5,6.5
38954,20,6.0,0.0,6,5,2,2024,31,5,6.0
38955,19,4.5,1.0,3,7,3,2024,8,1,3.5
38956,39,1.5,1.0,8,5,2,2025,5,1,0.5
38957,22,7.0,3.5,10,9,4,2023,5,2,3.5
38958,12,1.5,0.0,3,6,3,2021,14,1,1.5
38959,10,5.5,0.5,1,1,1,2023,21,6,5.0
38960,3,5.0,0.0,2,12,1,2025,8,1,5.0
38961,8,7.0,0.0,1,6,3,2025,5,4,7.0
38962,11,6.0,1.0,2,10,4,2023,28,6,5.0
38963,15,11.0,0.0,1,8,3,2025,19,2,11.0
38964,30,4.5,0.0,8,8,3,2024,19,1,4.5
38965,0,20.5,0.0,1,9,4,2021,27,1,20.5
38966,5,3.5,0.0,6,1,1,2024,5,5,3.5
38967,4,5.0,0.0,2,3,2,2021,29,1,5.0
38968,11,4.5,0.0,1,10,4,2023,10,2,4.5
38969,15,5.5,0.0,9,9,4,2020,1,2,5.5
38970,0,21.5,0.0,4,2,1,2021,17,3,21.5
38971,19,4.0,0.0,1,3,2,2023,8,3,4.0
38972,39,3.0,0.0,0,9,4,2022,8,4,3.0
38973,22,7.5,0.0,2,12,1,2021,29,3,7.5
38974,15,6.5,7.5,9,2,1,2025,8,6,-1.0
38975,38,6.0,1.0,9,10,4,2020,20,2,5.0
38976,26,4.0,0.0,2,2,1,2022,10,4,4.0
38977,6,6.5,0.0,4,2,1,2023,21,2,6.5
38978,20,8.0,0.0,2,8,3,2025,22,5,8.0
38979,4,13.0,0.0,9,5,2,2022,23,1,13.0
38980,18,10.0,7.0,6,8,3,2025,30,6,3.0
38981,35,6.5,1.0,10,3,2,2024,29,5,5.5
38982,18,11.0,0.0,2,10,4,2024,21,1,11.0
38983,13,3.5,0.5,10,2,1,2026,3,2,3.0
38984,0,11.5,0.0,8,3,2,2024,7,4,11.5
38985,12,3.0,0.0,2,1,1,2026,7,3,3.0
38986,10,4.5,0.0,2,4,2,2025,25,5,4.5
38987,16,14.0,0.0,0,1,1,2022,12,3,14.0
38988,4,11.0,5.5,1,8,3,2025,22,5,5.5
38989,11,6.0,0.0,1,8,3,2025,18,1,6.0
38990,8,6.5,0.0,2,10,4,2025,28,2,6.5
38991,12,2.0,0.0,9,7,3,2022,15,5,2.0
38992,11,4.0,3.5,3,9,4,2023,14,4,0.5
38993,8,22.5,0.0,0,6,3,2023,30,5,22.5
38994,24,7.0,0.0,6,9,4,2025,11,4,7.0
38995,6,8.0,0.5,2,1,1,2026,8,4,7.5
38996,35,6.5,7.5,1,12,1,2024,27,5,-1.0
38997,8,9.0,0.0,10,4,2,2022,7,4,9.0
38998,7,5.5,2.5,10,4,2,2023,15,6,3.0
38999,17,3.5,7.0,2,12,1,2022,29,4,-3.5
39000,30,5.0,0.0,6,12,1,2024,2,1,5.0
39001,21,4.5,1.0,8,5,2,2021,22,6,3.5
39002,40,1.0,0.0,4,9,4,2023,18,1,1.0
39003,21,10.0,0.5,6,11,4,2022,12,6,9.5
39004,27,2.0,0.0,6,3,2,2021,3,3,2.0
39005,19,1.0,3.0,8,5,2,2023,3,3,-2.0
39006,5,5.5,0.0,6,1,1,2021,6,3,5.5
39007,22,4.5,2.5,1,5,2,2021,3,1,2.0
39008,30,5.5,0.0,4,6,3,2024,12,3,5.5
39009,8,13.0,5.0,10,4,2,2023,10,1,8.0
39010,2,1.5,4.0,4,2,1,2026,26,4,-2.5
39011,19,3.5,0.0,0,5,2,2024,11,6,3.5
39012,0,16.0,0.0,11,4,2,2023,25,2,16.0
39013,35,4.0,0.0,2,7,3,2020,15,3,4.0
39014,5,7.0,0.0,0,3,2,2023,6,1,7.0
39015,8,14.0,0.0,1,8,3,2024,26,1,14.0
39016,4,19.0,0.0,1,10,4,2024,21,1,19.0
39017,4,6.5,0.5,1,10,4,2022,28,5,6.0
39018,9,6.0,0.5,1,9,4,2024,6,5,5.5
39019,17,3.0,0.0,0,12,1,2020,7,1,3.0
39020,10,3.5,11.0,1,2,1,2022,10,4,-7.5
39021,35,6.5,0.0,6,9,4,2024,4,3,6.5
39022,27,3.0,5.5,2,8,3,2024,10,6,-2.5
39023,34,0.5,0.0,0,9,4,2024,13,5,0.5
39024,23,8.5,2.5,1,4,2,2025,22,2,6.0
39025,8,11.5,0.0,1,4,2,2025,8,2,11.5
39026,24,9.0,1.0,9,2,1,2021,12,5,8.0
39027,7,2.5,0.0,9,11,4,2020,14,6,2.5
39028,22,14.5,0.0,6,8,3,2020,29,6,14.5
39029,30,4.0,0.0,10,11,4,2023,28,2,4.0
39030,0,15.5,0.0,0,11,4,2024,23,6,15.5
39031,19,2.0,0.0,10,11,4,2021,3,3,2.0
39032,2,3.0,0.0,1,9,4,2021,7,2,3.0
39033,8,16.5,0.0,1,3,2,2023,7,2,16.5
39034,0,22.0,0.0,9,2,1,2024,19,1,22.0
39035,7,2.5,1.5,1,8,3,2021,20,5,1.0
39036,33,4.0,0.0,0,4,2,2022,30,6,4.0
39037,1,7.0,0.0,6,12,1,2020,18,5,7.0
39038,12,1.0,0.0,2,4,2,2025,19,6,1.0
39039,19,4.0,0.5,8,8,3,2020,8,6,3.5
39040,7,6.0,3.0,4,12,1,2022,8,4,3.0
39041,9,5.5,0.5,1,11,4,2022,23,3,5.0
39042,10,7.5,0.5,2,7,3,2023,31,1,7.0
39043,22,8.5,0.0,1,8,3,2021,9,1,8.5
39044,21,3.5,0.0,0,12,1,2021,13,1,3.5
39045,3,8.0,0.0,2,2,1,2022,5,6,8.0
39046,30,4.5,0.0,4,2,1,2026,28,6,4.5
39047,30,4.0,2.0,10,1,1,2026,16,5,2.0
39048,8,11.5,0.0,0,6,3,2023,12,1,11.5
39049,11,4.5,0.0,0,12,1,2025,10,3,4.5
39050,10,8.0,0.0,10,6,3,2024,1,6,8.0
39051,8,4.5,0.0,10,7,3,2021,12,1,4.5
39052,26,4.0,0.0,0,1,1,2022,1,6,4.0
39053,21,10.0,0.0,0,11,4,2020,12,4,10.0
39054,8,11.0,0.0,2,12,1,2020,12,6,11.0
39055,27,4.0,0.0,4,2,1,2024,7,3,4.0
39056,4,13.5,1.0,1,10,4,2020,22,4,12.5
39057,18,13.0,0.0,6,5,2,2023,15,1,13.0
39058,11,4.0,0.0,0,9,4,2024,24,2,4.0
39059,6,6.0,0.5,1,3,2,2021,29,1,5.5
39060,9,5.5,0.0,1,5,2,2024,3,5,5.5
39061,5,4.5,0.0,1,6,3,2022,7,2,4.5
39062,4,14.5,0.0,8,1,1,2023,14,6,14.5
39063,15,8.0,3.0,1,1,1,2022,21,5,5.0
39064,21,6.0,0.0,1,5,2,2022,26,4,6.0
39065,39,1.0,0.0,2,9,4,2024,13,5,1.0
39066,25,9.5,1.0,2,3,2,2022,8,2,8.5
39067,9,7.5,0.0,9,9,4,2021,30,4,7.5
39068,16,15.0,0.5,6,6,3,2021,29,2,14.5
39069,19,10.5,0.0,1,12,1,2025,13,6,10.5
39070,9,3.5,0.0,1,3,2,2022,24,4,3.5
39071,6,7.5,0.0,10,7,3,2023,11,2,7.5
39072,17,6.0,5.0,0,1,1,2023,20,5,1.0
39073,6,14.5,0.0,0,7,3,2021,7,3,14.5
39074,13,6.0,0.0,8,11,4,2022,7,1,6.0
39075,14,6.5,0.0,2,4,2,2023,10,1,6.5
39076,16,15.5,0.0,1,4,2,2025,18,5,15.5
39077,11,5.5,1.5,3,9,4,2025,12,5,4.0
39078,7,3.0,0.0,8,8,3,2021,6,5,3.0
39079,18,12.0,1.0,2,1,1,2025,16,4,11.0
39080,1,6.0,2.5,1,5,2,2023,20,6,3.5
39081,30,4.0,0.0,0,11,4,2023,16,4,4.0
39082,0,10.5,1.0,9,11,4,2022,4,5,9.5
39083,5,4.0,0.0,6,3,2,2023,13,1,4.0
39084,19,4.5,0.0,1,9,4,2024,18,3,4.5
39085,35,12.0,0.0,1,1,1,2025,27,1,12.0
39086,17,5.5,0.0,6,2,1,2026,9,1,5.5
39087,20,7.5,0.0,1,10,4,2024,22,2,7.5
39088,12,4.5,9.5,10,2,1,2023,17,5,-5.0
39089,12,5.5,0.0,3,12,1,2025,20,6,5.5
39090,0,17.5,0.0,6,12,1,2024,30,1,17.5
39091,16,14.5,0.0,2,2,1,2021,25,4,14.5
39092,5,3.5,0.0,6,2,1,2023,25,6,3.5
39093,13,6.5,0.5,2,11,4,2023,8,3,6.0
39094,2,8.0,0.0,6,6,3,2024,21,5,8.0
39095,15,9.5,0.0,1,6,3,2023,27,2,9.5
39096,16,17.0,3.0,4,7,3,2024,16,2,14.0
39097,1,7.0,0.0,3,9,4,2020,1,2,7.0
39098,0,15.5,0.0,1,11,4,2025,17,1,15.5
39099,10,7.0,0.0,1,1,1,2026,1,4,7.0
39100,5,2.0,0.0,2,5,2,2024,11,6,2.0
39101,27,3.0,0.0,9,1,1,2021,18,1,3.0
39102,2,1.5,0.0,6,8,3,2021,18,3,1.5
39103,25,6.5,0.0,2,10,4,2021,20,3,6.5
39104,11,2.5,3.5,4,9,4,2023,28,4,-1.0
39105,6,11.5,1.5,10,1,1,2023,17,2,10.0
39106,16,12.0,0.0,1,2,1,2023,6,1,12.0
39107,13,7.0,0.5,1,9,4,2024,20,5,6.5
39108,2,1.5,2.5,2,9,4,2021,7,2,-1.0
39109,9,6.5,8.0,1,4,2,2023,28,5,-1.5
39110,21,6.0,0.0,0,9,4,2025,4,4,6.0
39111,5,2.5,3.5,4,8,3,2024,20,2,-1.0
39112,0,9.0,0.0,6,3,2,2025,1,6,9.0
39113,0,10.5,0.5,1,3,2,2021,10,3,10.0
39114,8,6.0,0.5,1,11,4,2023,7,2,5.5
39115,33,3.5,3.5,6,8,3,2025,25,1,0.0
39116,13,8.0,0.0,1,8,3,2023,24,4,8.0
39117,9,8.0,0.0,9,8,3,2021,17,2,8.0
39118,8,9.5,0.0,1,6,3,2023,2,5,9.5
39119,35,9.5,0.0,8,4,2,2023,7,5,9.5
39120,35,2.5,0.0,2,12,1,2022,6,2,2.5
39121,15,8.0,0.0,9,9,4,2024,21,6,8.0
39122,19,8.0,6.0,6,9,4,2021,9,4,2.0
39123,6,12.5,0.0,2,6,3,2025,4,3,12.5
39124,18,11.5,0.0,1,1,1,2024,31,3,11.5
39125,6,16.5,1.0,1,6,3,2022,10,5,15.5
39126,30,4.5,0.0,2,6,3,2021,22,2,4.5
39127,18,7.5,3.0,2,4,2,2021,22,4,4.5
39128,8,9.5,0.5,0,6,3,2025,11,3,9.0
39129,11,4.5,0.0,10,11,4,2021,6,6,4.5
39130,28,4.5,0.0,1,12,1,2023,21,4,4.5
39131,17,6.0,0.0,9,6,3,2023,13,2,6.0
39132,4,17.0,0.0,1,12,1,2024,16,1,17.0
39133,0,16.5,0.0,1,11,4,2021,30,2,16.5
39134,9,2.0,0.0,1,3,2,2021,9,2,2.0
39135,8,14.0,0.0,1,4,2,2023,27,4,14.0
39136,19,4.5,1.0,1,4,2,2022,8,5,3.5
39137,16,11.5,0.0,2,4,2,2021,8,4,11.5
39138,32,0.5,0.0,10,4,2,2025,14,1,0.5
39139,23,4.0,0.0,10,4,2,2024,12,5,4.0
39140,11,4.0,0.5,1,5,2,2023,11,4,3.5
39141,0,47.5,1.5,8,1,1,2026,26,1,46.0
39142,36,5.5,1.5,8,12,1,2025,24,3,4.0
39143,15,7.5,0.0,6,4,2,2022,29,5,7.5
39144,4,24.5,0.0,0,6,3,2023,1,4,24.5
39145,8,8.5,0.0,1,7,3,2022,1,5,8.5
39146,22,9.5,6.5,1,9,4,2022,3,6,3.0
39147,11,3.0,0.0,8,9,4,2020,24,4,3.0
39148,10,6.0,0.5,0,1,1,2026,14,3,5.5
39149,0,8.5,0.0,10,12,1,2020,12,6,8.5
39150,16,13.0,1.5,1,1,1,2023,21,6,11.5
39151,17,5.0,1.0,8,6,3,2022,15,3,4.0
39152,16,12.5,1.5,11,2,1,2021,9,2,11.0
39153,17,5.0,0.0,1,9,4,2022,28,3,5.0
39154,11,5.5,0.0,6,4,2,2021,19,1,5.5
39155,10,7.5,0.0,2,3,2,2022,8,2,7.5
39156,31,1.5,0.5,8,1,1,2022,10,1,1.0
39157,14,5.5,5.5,1,3,2,2024,23,6,0.0
39158,0,16.0,0.5,0,11,4,2021,22,1,15.5
39159,2,1.0,0.0,8,9,4,2022,16,5,1.0
39160,3,4.5,0.0,9,1,1,2023,9,1,4.5
39161,0,18.5,0.5,8,12,1,2022,10,6,18.0
39162,25,5.5,3.5,1,12,1,2020,18,5,2.0
39163,6,7.0,0.0,0,9,4,2022,15,4,7.0
39164,33,0.5,0.0,6,1,1,2023,2,1,0.5
39165,24,7.5,0.0,10,10,4,2023,6,5,7.5
39166,21,10.5,3.0,1,1,1,2026,12,1,7.5
39167,19,1.0,0.0,6,11,4,2022,14,1,1.0
39168,33,9.5,0.0,10,2,1,2025,27,4,9.5
39169,35,3.0,3.0,9,8,3,2022,3,3,0.0
39170,33,6.0,3.0,2,4,2,2025,8,2,3.0
39171,23,7.5,2.0,1,5,2,2021,17,1,5.5
39172,4,19.5,0.0,1,8,3,2021,2,1,19.5
39173,27,4.0,1.5,5,5,2,2024,1,3,2.5
39174,12,2.5,5.0,4,5,2,2023,27,6,-2.5
39175,12,3.5,0.0,1,7,3,2022,5,2,3.5
39176,5,4.0,0.0,0,5,2,2023,9,2,4.0
39177,6,6.0,0.0,8,2,1,2021,18,4,6.0
39178,4,22.0,0.0,1,1,1,2024,1,1,22.0
39179,19,15.5,0.0,8,4,2,2025,11,5,15.5
39180,4,13.5,2.5,2,10,4,2022,8,6,11.0
39181,40,2.0,0.0,5,9,4,2024,24,2,2.0
39182,8,11.0,0.0,2,6,3,2021,17,4,11.0
39183,16,16.5,0.0,6,10,4,2025,7,2,16.5
39184,11,3.0,0.0,8,7,3,2025,5,6,3.0
39185,37,7.0,0.0,1,12,1,2021,15,3,7.0
39186,24,8.0,0.0,4,6,3,2024,20,4,8.0
39187,24,5.0,0.0,2,1,1,2026,28,3,5.0
39188,8,12.0,1.5,8,2,1,2021,6,6,10.5
39189,22,15.5,1.0,4,8,3,2020,25,2,14.5
39190,26,8.5,1.0,6,1,1,2026,20,2,7.5
39191,12,2.0,1.5,0,12,1,2025,26,5,0.5
39192,2,5.5,0.0,2,5,2,2021,17,1,5.5
39193,6,5.5,0.0,4,10,4,2023,18,3,5.5
39194,30,4.0,0.0,9,4,2,2022,29,5,4.0
39195,23,5.5,1.0,10,9,4,2023,13,3,4.5
39196,35,3.5,0.0,2,8,3,2024,1,4,3.5
39197,16,12.0,0.5,6,3,2,2021,2,2,11.5
39198,16,12.5,0.0,10,12,1,2024,11,3,12.5
39199,28,5.5,0.0,1,5,2,2022,13,5,5.5
39200,7,3.0,1.5,6,9,4,2020,15,2,1.5
39201,12,3.5,0.0,0,8,3,2025,20,3,3.5
39202,10,3.5,0.0,1,5,2,2025,5,1,3.5
39203,0,20.0,5.0,1,12,1,2020,25,5,15.0
39204,19,2.5,0.0,2,8,3,2023,19,6,2.5
39205,40,2.5,0.0,9,5,2,2023,22,1,2.5
39206,16,10.0,0.0,1,11,4,2023,8,3,10.0
39207,9,4.5,0.0,1,12,1,2025,6,6,4.5
39208,0,12.5,0.0,6,4,2,2025,24,4,12.5
39209,13,8.0,0.0,10,1,1,2026,14,3,8.0
39210,11,5.0,1.5,2,8,3,2020,21,5,3.5
39211,21,5.5,0.0,0,1,1,2024,23,2,5.5
39212,21,5.0,0.0,9,3,2,2023,29,3,5.0
39213,33,1.0,0.0,1,11,4,2024,26,2,1.0
39214,6,18.0,0.0,2,11,4,2024,6,3,18.0
39215,40,2.0,1.0,1,7,3,2025,21,1,1.0
39216,12,2.5,0.0,1,12,1,2022,3,6,2.5
39217,28,5.5,0.0,9,11,4,2022,1,2,5.5
39218,26,3.5,0.0,11,3,2,2024,6,3,3.5
39219,10,6.0,0.0,1,12,1,2025,13,6,6.0
39220,32,2.0,0.0,9,11,4,2024,4,1,2.0
39221,15,6.0,0.0,1,9,4,2024,25,3,6.0
39222,32,6.5,0.0,0,1,1,2024,13,6,6.5
39223,29,13.0,0.0,10,4,2,2021,10,6,13.0
39224,8,10.0,0.0,4,12,1,2023,15,5,10.0
39225,21,4.5,0.5,8,6,3,2023,23,5,4.0
39226,37,11.5,1.0,10,2,1,2026,18,3,10.5
39227,11,3.5,0.0,11,6,3,2022,11,6,3.5
39228,15,9.0,0.0,0,9,4,2021,3,5,9.0
39229,11,4.5,0.0,7,6,3,2023,12,1,4.5
39230,5,5.5,1.5,2,4,2,2022,22,5,4.0
39231,22,12.0,2.0,9,5,2,2022,17,2,10.0
39232,3,6.5,0.0,1,1,1,2021,28,4,6.5
39233,17,8.5,5.5,1,4,2,2025,12,6,3.0
39234,28,5.0,1.0,1,10,4,2022,13,4,4.0
39235,12,4.0,0.0,9,3,2,2022,4,5,4.0
39236,26,12.0,0.0,1,10,4,2023,20,5,12.0
39237,33,3.0,0.0,2,12,1,2022,17,6,3.0
39238,6,7.0,0.0,1,4,2,2023,22,6,7.0
39239,15,8.5,0.5,1,10,4,2024,10,4,8.0
39240,3,9.0,0.0,1,11,4,2022,21,1,9.0
39241,0,16.0,2.0,4,12,1,2025,30,2,14.0
39242,18,7.5,0.0,1,10,4,2021,29,5,7.5
39243,5,4.5,0.0,1,1,1,2022,29,6,4.5
39244,8,10.5,5.0,1,8,3,2020,19,3,5.5
39245,0,25.0,0.0,0,2,1,2022,16,3,25.0
